65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
65	0.1	0.3	1	86.3419	197.391	1.28961e-05	1.15577e-05	-209.786	
